strain	accession	subtype	date	host	country	region	species	broad	order
A/equine/Grosbois/1/1993	KY241308	H3N8	1993-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/swine/Germany/Bad-Wunnenberg-Helmern-IDT14829/2012	KR701328	H3N2	2012-01-30	Swine	Germany	Europe	Swine	swine	Swine
A/duck/Anhui/A1781/2014	KP765902	H3	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/ruddy_turnstone/Delaware_Bay/188/2005	MH613319	H3N6	2005-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/equine/Almaty/26/2007	GU953266	H3N8	2007-09-03	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/Steller's_eider/Alaska/44354-352/2007	JF323758	H3N6	2007-09-13	Avian	Usa	North America	Stellars Eider	duck	Anseriformes
A/swine/Thailand/CU-CG45/2011	JX293374	H3N2	2011-03-XX	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/northern_pintail/Alaska/44500-075/2009	JX080770	H3N6	2009-08-10	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/Swine/Hong_Kong/2429/98	AF400754	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2422/98	AF400753	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/mallard/Minnesota/Sg-00639/2008	CY042713	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Spain/14/2011	JX908121	H3N2	2011-06-01	Swine	Spain	Europe	Swine	swine	Swine
A/Swine/Hong_Kong/2405/98	AF400752	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/duck/Perak/2458/1989	GU052307	H3N8	1989-XX-XX	Avian	Malaysia	Southeast Asia	Duck	duck	Anseriformes
A/muscovy_duck/Victoria/9211-18-1400/1992	GU052329	H3N8	1992-XX-XX	Avian	Australia	Oceania	Muscovy Duck	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00657/2008	CY042784	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/swine/Illinois/03040/2010	HM778115	H3N2	2010-06-18	Swine	Usa	North America	Swine	swine	Swine
A/Steller's_eider/Alaska/44354-376/2007	JF323762	H3N6	2007-09-13	Avian	Usa	North America	Stellars Eider	duck	Anseriformes
A/northern_pintail/California/44242-836/2006	FJ520091	H3N6	2006-09-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/equine/Jouars/4/2006	JX091752	H3N8	2006-05-XX	Equine	France	Europe	Equine	equine	Equine
A/northern_pintail/California/44241-743/2006	FJ520098	H3N8	2006-11-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44221-794/2006	FJ520096	H3N8	2006-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/duck/Anhui/A1474/2014	KP765893	H3	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/northern_pintail/California/44242-711/2006	FJ520079	H3N6	2006-08-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/mallard/Minnesota/Sg-00795/2008	CY043059	H3N6	2008-09-01	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/Grosbois/13/2009	JX091759	H3N8	2009-02-XX	Equine	France	Europe	Equine	equine	Equine
A/duck/7/1982	M16740	H3	1982-XX-XX	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/swine/Thailand/CU-CG43/2011	JX293392	H3N2	2011-03-XX	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/duck/21/1982	M16741	H3	1982-XX-XX	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/duck/9/1985	M16742	H3	1985-XX-XX	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/duck/10/1985	M16743	H3	1985-XX-XX	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/equine/Cagnes-sur-Mer/2/2000	KY241312	H3N8	2000-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/duck/33/1980	M16739	H3	1980-XX-XX	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/duck/8/1980	M16738	H3	1980-XX-XX	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
swine/Finistere/127/99	AJ344023	H3N2	1999-XX-XX	Swine	France	Europe	Swine	swine	Swine
A/duck/5/1977	M16737	H3	1977-XX-XX	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/equine/Grosbois/1/2003	KY241313	H3N8	2003-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/France/1/1991	KY241307	H3N8	1991-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Grosbois/1/1984	KY241301	H3N8	1984-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Blois/1/1983	KY241300	H3N8	1983-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Grosbois/1/1999	KY241310	H3N8	1999-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Fontainebleau/1/1983	KY241299	H3N8	1983-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Bordeaux/1/1983	KY241298	H3N8	1983-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Marseille/1/1979	KY241297	H3N8	1979-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Chantilly/1/1975	KY241296	H3N8	1975-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/France/1/1973	KY241295	H3N8	1973-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/Gs/HK/10/1976	D00930	H3	1976-XX-XX	Avian	Hong Kong	China	Avian	avian	Avian
A/duck/Hong_Kong/64/76	D00931	H3	1976-XX-XX	Avian	Hong Kong	China	Duck	duck	Anseriformes
A/equine/France/1/1985	KY241302	H3N8	1985-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/France/2/1985	KY241303	H3N8	1985-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Cambremer/1/2012	KY241317	H3N8	2012-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Neuville-Pres-Sees/1/2011	KY241316	H3N8	2011-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Cagnes-sur-Mer/2/2011	KY241315	H3N8	2011-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Belfond/6-2/2009	KY241314	H3N8	2009-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/France/3/1985	KY241304	H3N8	1985-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/DK/HK/7/1975	D00929	H3	1975-XX-XX	Avian	Hong Kong	China	Avian	avian	Avian
A/duck/Hong_Kong/231/77	D00932	H3	1977-XX-XX	Avian	Hong Kong	China	Duck	duck	Anseriformes
A/equine/France/1/1987	KY241306	H3N8	1987-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/France/1/1986	KY241305	H3N8	1986-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Saone-et-Loire/1/2015	KY241320	H3N8	2015-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Grosbois/2/1999	KY241311	H3N8	1999-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/duck/Vietnam/LBM839/2015	LC496128	H3N6	2015-12-08	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/swine/Hong_Kong/7982/00	AY363522	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/mallard/Minnesota/Sg-00642/2008	CY042726	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Quebec/SD0177/2016	CY245625	H3N2	2016-06-08	Swine	Canada	North America	Swine	swine	Swine
A/mallard/Minnesota/Sg-00640/2008	CY042718	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Mallard/Sweden/599/2014	KY320426	H3N8	2014-09-15	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/duck/Vietnam/LBM83c-1/2012	AB847429	H3N6	2012-01-10	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Thailand/CU-7519C/2010	JX307235	H3N8	2010-05-26	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/mallard_duck/Minnesota/Sg-00098/2007	CY034661	H3N6	2007-09-14	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Illinois/A01201631/2011	CY114849	H3N2	2011-06-07	Swine	Usa	North America	Swine	swine	Swine
A/mallard/Minnesota/Sg-00696/2008	CY042930	H3N8	2008-08-01	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Spain/13/2010	JX908065	H3N2	2010-04-01	Swine	Spain	Europe	Swine	swine	Swine
A/mallard/Minnesota/Sg-00641/2008	CY042722	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Vietnam/LBM814/2015	LC496112	H3N8	2015-11-10	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Thailand/CU-11671C/2011	KT318506	H3N8	2011-04-08	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/duck/Korea/HP70/2007	JN087208	H3N6	2007-11-30	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Hong_Kong/5200/99	AY363520	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/duck/Zhejiang/4613/2013	KF357818	H3N2	2013-04-06	Avian	China	China	Duck	duck	Anseriformes
A/duck/Zhejiang/4812/2013	KF357821	H3N8	2013-04-08	Avian	China	China	Duck	duck	Anseriformes
A/duck/Zhejiang/4637/2013	KF357820	H3N2	2013-04-06	Avian	China	China	Duck	duck	Anseriformes
A/duck/Zhejiang/4625/2013	KF357819	H3N2	2013-04-06	Avian	China	China	Duck	duck	Anseriformes
A/mallard/Minnesota/Sg-00643/2008	CY042730	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_pintail/Alaska/44194-041/2006	EU557497	H3N6	2006-08-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44194-071/2006	EU557498	H3N6	2006-08-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44202-126/2006	EU557505	H3N8	2006-10-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-175/2006	EU557504	H3N8	2006-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-173/2006	EU557503	H3N8	2006-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-129/2006	EU557502	H3N8	2006-10-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44183-072/2006	EU557495	H3N8	2006-08-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44182-129/2006	EU557499	H3N8	2006-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44202-103/2006	EU557508	H3N8	2006-10-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44183-067/2006	EU557494	H3N8	2006-08-09	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44155-158/2006	EU557492	H3N8	2006-08-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44204-075/2006	EU557506	H3N8	2006-10-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44160-044/2006	EU557493	H3N8	2006-08-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44244-108/2006	EU557501	H3N8	2006-09-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44184-003/2006	EU557500	H3N8	2006-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44204-108/2006	EU557507	H3N1	2006-10-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44187-100/2006	EU557496	H3N6	2006-08-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/swine/Illinois/A01047529/2010	JQ689100	H3N2	2010-12-02	Swine	Usa	North America	Swine	swine	Swine
A/northern_shoveler/Minnesota/Sg-00671/2008	CY042831	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00637/2008	CY042703	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00629/2008	CY042666	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00669/2008	CY042823	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00202/2007	CY035352	H3N8	2007-09-22	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00683/2008	CY042878	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00659/2008	CY042792	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard_duck/Minnesota/Sg-00047/2007	CY034630	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00670/2008	CY042827	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/duck/Korea/U1-5/2007	JN087112	H3N6	2007-04-27	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Anhui/A1649/2014	KP765898	H3N8	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00658/2008	CY042788	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00660/2008	CY042796	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/muscovy_duck/Vietnam/LBM529/2013	AB916667	H3N8	2013-11-04	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/muscovy_duck/Viet_Nam/HN-2227/2015	MK943074	H3N8	2015-01-12	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/swine/Iowa/A01076309/2010	JX042538	H3N2	2010-09-20	Swine	Usa	North America	Swine	swine	Swine
A/ruddy_turnstone/Delaware_Bay/160/2005	MH579200	H3N6	2005-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/mallard_duck/Minnesota/Sg-00048/2007	CY033691	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Georgia/3/2011	KC541685	H3N8	2011-09-20	Avian	Georgia	West Asia	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00676/2008	CY042851	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00656/2008	CY042780	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Alberta/15/2015	MF046421	H3N8	2015-08-11	Avian	Canada	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00638/2008	CY042708	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00654/2008	CY042772	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/blue-winged_teal/North_Dakota/Sg-00714/2008	CY042986	H3N8	2008-09-08	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/common_teal/Georgia/1/2011	KC541684	H3N8	2011-09-19	Avian	Georgia	West Asia	Eurasian Teal	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00668/2008	CY042819	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/duck/Korea/GJ74/2007	JN087232	H3N1	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Minnesota/Sg-00677/2008	CY042855	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00644/2008	CY042734	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00663/2008	CY042806	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/canine/Thailand/CU-DC5299/2012	KC599551	H3N2	2012-01-15	Canine	Thailand	Southeast Asia	Canine	canine	Canine
A/duck/Korea/GJ87/2007	JN087272	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Ontario/15873/2005	CY095291	H3N2	2005-08-29	Avian	Canada	North America	Mallard	duck	Anseriformes
A/domestic_mallard/Korea/HP71/2007	JN087216	H3N6	2007-11-29	Avian	South Korea	Japan Korea	Domestic Mallard	duck	Anseriformes
A/muscovy_duck/Quang_Ninh/131/2013	AB981450	H3N8	2013-12-11	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/mallard_duck/Minnesota/Sg-00051/2007	CY033693	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00662/2008	CY042802	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00661/2008	CY042798	H3N1	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/duck/Anhui/A1480/2014	KP765896	H3	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/mallard_duck/Minnesota/Sg-00072/2007	CY033712	H3N8	2007-08-08	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00687/2008	CY042894	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard_duck/Minnesota/Sg-00064/2007	CY033707	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/pintail/Mongolia/2-65/2007	JN029623	H3N8	2007-10-XX	Avian	Mongolia	West Asia	Northern Pintail	duck	Anseriformes
A/equine/Sao_Paulo/25.FMVZ/2015	KX954141	H3N8	2015-09-22	Equine	Brazil	South America	Equine	equine	Equine
A/duck/Jiangsu/J2190/2014	KP767559	H3	2014-08-19	Avian	China	China	Duck	duck	Anseriformes
A/mallard/Minnesota/AI08-4724/2007	KX814374	H3N8	2007-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Korea/GJ79/2007	JN087248	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/equine/Ibaraki/1/07	AB360549	H3N8	2007-08-21	Equine	Japan	Japan Korea	Equine	equine	Equine
A/mallard/Minnesota/Sg-00679/2008	CY042862	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00636/2008	CY042698	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00664/2008	CY042810	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00667/2008	CY042815	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/greater_white-fronted_goose/Alaska/44299-055/2007	JX080759	H3N8	2007-05-14	Avian	Usa	North America	Greater White-fronted Goose	goose	Anseriformes
A/duck/Thailand/CU-7518C/2010	JX307139	H3N8	2010-05-26	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/duck/Jiangsu/J2096/2014	KP767557	H3	2014-08-19	Avian	China	China	Duck	duck	Anseriformes
A/duck/Korea/GJ82/2007	JN087264	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/pintail/Egypt/MB-D-384C/2015	MN210316	H3N6	2015-10-26	Avian	Egypt	Africa	Northern Pintail	duck	Anseriformes
A/swine/Ohio/27361/2013	KJ000723	H3N2	2013-11-15	Swine	Usa	North America	Swine	swine	Swine
A/mallard/Minnesota/Sg-00634/2008	CY042688	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/Matybulak/10/2012	KP202379	H3N8	2012-10-XX	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/mallard/Sweden/140958/2013	KT725405	H3N8	2013-09-18	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00185/2007	CY042156	H3N6	2007-09-26	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Sweden/141462/2013	KT725414	H3N6	2013-09-25	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/Steller's_eider/Alaska/44354-355/2007	JF323760	H3N6	2007-09-14	Avian	Usa	North America	Stellars Eider	duck	Anseriformes
A/blue-winged_teal/Minnesota/Sg-00650/2008	CY042756	H3N8	2008-07-31	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/swine/Spain/12/2010	JX908049	H3N2	2010-03-01	Swine	Spain	Europe	Swine	swine	Swine
A/whooper_swan/Mongolia/1-27/2007	JN029596	H3N8	2007-09-XX	Avian	Mongolia	West Asia	Whooper Swan	goose	Anseriformes
A/northern_shoveler/Minnesota/Sg-00653/2008	CY042768	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Sweden/140959/2013	KT725408	H3N8	2013-09-18	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/mallard/Sweden/141711/2013	KT725423	H3N8	2013-10-01	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/ruddy_turnstone/Peru/PuV182/2009	KR824694	H3N1	2009-11-24	Avian	Peru	South America	Ruddy Turnstone	wader	Neoave
A/duck/Thailand/CU-11676C/2011	KT318514	H3N8	2011-04-08	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/swine/Ohio/A01785249/2017	KY855497	H3N2	2017-02-27	Swine	Usa	North America	Swine	swine	Swine
A/muscovy_duck/Viet_Nam/HN-2229/2015	MK943051	H3N8	2015-01-12	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/duck/Korea/GJ80/2007	JN087256	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Minnesota/Sg-00573/2008	CY042618	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Korea/DY106/2007	JN087280	H3N6	2007-12-10	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Thailand/CU-CG48/2011	JX293404	H3N2	2011-03-XX	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/northern_pintail/South_Dakota/Sg-00461/2008	CY042384	H3N8	2008-08-19	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/duck/Korea/U2-2/2007	JN087120	H3N6	2007-05-01	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard_duck/Minnesota/Sg-00116/2007	CY033771	H3N6	2007-09-14	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/Mongolia/3/2011	JX549062	H3N8	2011-09-07	Equine	Mongolia	West Asia	Equine	equine	Equine
A/swine/Spain/11/2010	JX908033	H3N2	2010-01-01	Swine	Spain	Europe	Swine	swine	Swine
A/equine/Mongolia/56/2011	JX549065	H3N8	2011-09-07	Equine	Mongolia	West Asia	Equine	equine	Equine
A/mallard/Sweden/141675/2013	KT725420	H3N6	2013-09-30	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/swine/Thailand/CU-CG55/2011	KC609998	H3N2	2011-11-14	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/duck/Korea/JS49/2004	JN087088	H3N2	2004-12-05	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Belgium/Gent-82/2020	OP458626	H3N2	2020-02-07	Swine	Belgium	Europe	Swine	swine	Swine
A/swine/Western_Australia/AS12-2111-02/2012	MG962472	H3N2	2012-07-20	Swine	Australia	Oceania	Swine	swine	Swine
A/mallard/Sweden/141342/2013	KT725411	H3N6	2013-09-22	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/whooper_swan/Mongolia/1-14/2007	JN029550	H3N8	2007-09-XX	Avian	Mongolia	West Asia	Whooper Swan	goose	Anseriformes
A/mallard/Sweden/140901/2013	KT725402	H3N8	2013-09-17	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/white-fronted_goose/Mongolia/1-125/2008	JN029678	H3N8	2008-05-XX	Avian	Mongolia	West Asia	White-fronted Goose	goose	Anseriformes
A/mallard/Sweden/141811/2013	KT725426	H3N8	2013-10-03	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/duck/Anhui/A1798/2014	KP765911	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/equine/Argentina/E4581-3/2004	KX815372	H3N8	2004-10-01	Equine	Argentina	South America	Equine	equine	Equine
A/northern_pintail/Alaska/44500-089/2009	JX080772	H3N8	2009-08-10	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/duck/Jiangsu/J2274/2014	KP767564	H3	2014-08-19	Avian	China	China	Duck	duck	Anseriformes
A/swine/Michigan/16TOSU5086/2016	MN708371	H3N2	2016-08-01	Swine	Usa	North America	Swine	swine	Swine
A/snow_goose/Mongolia/1-29/2008	JN029662	H3N8	2008-05-XX	Avian	Mongolia	West Asia	Snow Goose	goose	Anseriformes
A/mallard_duck/Minnesota/Sg-00059/2007	CY033703	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/whooper_swan/Mongolia/1-17/2007	JN029557	H3N8	2007-09-XX	Avian	Mongolia	West Asia	Whooper Swan	goose	Anseriformes
A/canine/Florida/43/2004	DQ124190	H3N8	2004-XX-XX	Canine	Usa	North America	Canine	canine	Canine
A/mallard_duck/Minnesota/Sg-00119/2007	CY033779	H3N8	2007-09-25	Avian	Usa	North America	Mallard	duck	Anseriformes
A/ruddy_shelduck/Mongolia/1-26/2007	JN029588	H3N8	2007-09-XX	Avian	Mongolia	West Asia	Ruddy Shelduck	duck	Anseriformes
A/whooper_swan/Mongolia/1-23/2007	JN029573	H3N8	2007-09-XX	Avian	Mongolia	West Asia	Whooper Swan	goose	Anseriformes
A/swine/Minnesota/SG236/2007	CY035422	H3N2	2007-06-10	Swine	Usa	North America	Swine	swine	Swine
A/duck/Kerala/DUCL1412100031/2014	MT272397	H3N8	2014-12-07	Avian	India	South Asia	Duck	duck	Anseriformes
A/duck/Jiangsu/J2402/2014	KP767582	H3	2014-08-19	Avian	China	China	Duck	duck	Anseriformes
A/mallard_duck/Minnesota/Sg-00097/2007	CY042063	H3N8	2007-09-14	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Illinois/A01241876/2012	JX422551	H3N2	2012-02-29	Swine	Usa	North America	Swine	swine	Swine
A/duck/Jiangsu/J2276/2014	KP767565	H3	2014-08-19	Avian	China	China	Duck	duck	Anseriformes
A/swine/Illinois/A01241916/2012	JX422248	H3N2	2012-03-01	Swine	Usa	North America	Swine	swine	Swine
A/duck/Jiangsu/J2396/2014	KP767580	H3	2014-08-19	Avian	China	China	Duck	duck	Anseriformes
A/snow_goose/Mongolia/1-44/2008	JN029670	H3N8	2008-05-XX	Avian	Mongolia	West Asia	Snow Goose	goose	Anseriformes
A/equine/Carlow/1/2009	JN222939	H3N8	2009-12-21	Equine	Ireland	Europe	Equine	equine	Equine
