strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Italy/326226/2017	MW220221	H3N2	2017-06-08	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Hong_Kong/NS3575/2016	ON849768	H3N2	2016-09-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2602/2014	ON850614	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2604/2014	ON850622	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2606/2014	ON850630	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2607/2014	ON850638	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5333/2015	ON850460	H3N2	2015-12-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Ohio/17TOSU5554/2017	MK536414	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU5552/2017	MK536406	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU5521/2017	MK536390	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/canine/Beijing/20140103-90/2014	MK212822	H3N2	2014-01-03	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20140110-2/2014	MK212814	H3N2	2014-01-10	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20150118-256/2015	MK212806	H3N2	2015-01-18	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20150120-265/2015	MK212798	H3N2	2015-01-20	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20150122-284/2015	MK212790	H3N2	2015-01-22	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170314-73/2017	MK212774	H3N2	2017-03-14	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170417-81/2017	MK212766	H3N2	2017-04-17	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170417-83/2017	MK212758	H3N2	2017-04-17	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170424-102/2017	MK212750	H3N2	2017-04-24	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170501-108/2017	MK212742	H3N2	2017-05-01	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170510-118/2017	MK212734	H3N2	2017-05-10	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170512-120/2017	MK212726	H3N2	2017-05-12	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20150124-300/2015	MK212782	H3N2	2015-01-24	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170512-121/2017	MK212718	H3N2	2017-05-12	Canine	China	China	Canine	canine	Canine
A/swine/Quebec/DM_29/2017	MK328758	H3N2	2017-06-25	Swine	Canada	North America	Swine	swine	Swine
A/swine/Quebec/DM_31/2017	MK328652	H3N2	2017-08-10	Swine	Canada	North America	Swine	swine	Swine
A/swine/Quebec/DM_38/2017	MK328627	H3N2	2017-09-05	Swine	Canada	North America	Swine	swine	Swine
A/swine/Quebec/DM_20/2017	MK328619	H3N2	2017-05-01	Swine	Canada	North America	Swine	swine	Swine
A/swine/Quebec/DM_25/2017	MK328595	H3N2	2017-05-18	Swine	Canada	North America	Swine	swine	Swine
A/swine/Quebec/DM_06/2016	MK328579	H3N2	2016-12-13	Swine	Canada	North America	Swine	swine	Swine
A/swine/Quebec/DM_16/2017	MK328571	H3N2	2017-04-10	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/DM_18/2017	MK328700	H3N2	2017-04-28	Swine	Canada	North America	Swine	swine	Swine
A/canine/Beijing/20170512-122/2017	MK212710	H3N2	2017-05-12	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170512-137/2017	MK212694	H3N2	2017-05-12	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20131112-279/2013	MK212550	H3N2	2013-11-12	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20131203-341/2013	MK212542	H3N2	2013-12-03	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20131203-342/2013	MK212534	H3N2	2013-12-03	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20131204-349/2013	MK212526	H3N2	2013-12-04	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20131207-365/2013	MK212518	H3N2	2013-12-07	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20121215-34/2012	MK212510	H3N2	2012-12-15	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20161216-8/2016	MK212502	H3N2	2016-12-16	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170720-30/2017	MK212558	H3N2	2017-07-20	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20161228-9/2016	MK212494	H3N2	2016-12-28	Canine	China	China	Canine	canine	Canine
A/canine/Nanjing/20170328-7/2017	MK212478	H3N2	2017-03-28	Canine	China	China	Canine	canine	Canine
A/canine/Nanjing/20170419-12/2017	MK212470	H3N2	2017-04-19	Canine	China	China	Canine	canine	Canine
A/canine/Nanjing/20170515-25/2017	MK212462	H3N2	2017-05-15	Canine	China	China	Canine	canine	Canine
A/canine/Nanjing/20170607-40/2017	MK212454	H3N2	2017-06-07	Canine	China	China	Canine	canine	Canine
A/canine/Nanjing/20170620-47/2017	MK212446	H3N2	2017-06-20	Canine	China	China	Canine	canine	Canine
A/canine/Nanjing/20170704-53/2017	MK212438	H3N2	2017-07-04	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/20170622-7/2017	MK212430	H3N2	2017-06-22	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20121230-62/2012	MK212486	H3N2	2012-12-30	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170512-133/2017	MK212702	H3N2	2017-05-12	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170712-18/2017	MK212566	H3N2	2017-07-12	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170527-146/2017	MK212686	H3N2	2017-05-27	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170528-147/2017	MK212678	H3N2	2017-05-28	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170528-148/2017	MK212670	H3N2	2017-05-28	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170604-164/2017	MK212662	H3N2	2017-06-04	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170610-172/2017	MK212654	H3N2	2017-06-10	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170610-173/2017	MK212646	H3N2	2017-06-10	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170610-174/2017	MK212638	H3N2	2017-06-10	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170612-183/2017	MK212630	H3N2	2017-06-12	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170615-195/2017	MK212614	H3N2	2017-06-15	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170616-200/2017	MK212606	H3N2	2017-06-16	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170616-202/2017	MK212598	H3N2	2017-06-16	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170618-206/2017	MK212590	H3N2	2017-06-18	Canine	China	China	Canine	canine	Canine
A/swine/Hong_Kong/171/2016	ON849892	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/canine/Beijing/20170709-15/2017	MK212582	H3N2	2017-07-09	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170711-16/2017	MK212574	H3N2	2017-07-11	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/20170614-185/2017	MK212622	H3N2	2017-06-14	Canine	China	China	Canine	canine	Canine
A/swine/Ohio/OH19-10103/2019	OQ588088	H3N2	2019-05-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-11064/2019	OQ588152	H3N2	2019-05-10	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-11795/2019	OQ588168	H3N2	2019-05-21	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-15895/2019	OQ588208	H3N2	2019-07-15	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-28128/2019	OQ588232	H3N2	2019-12-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-579-5/2019	OQ588312	H3N2	2019-01-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-579-6/2019	OQ588320	H3N2	2019-01-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-579-8/2019	OQ588328	H3N2	2019-01-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-658/2019	OQ588400	H3N2	2019-01-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-7727-1/2019	OQ588488	H3N2	2019-04-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-28146/2019	OQ588240	H3N2	2019-12-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-7727-2/2019	OQ588496	H3N2	2019-04-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH20-16034/2020	OQ695118	H3N2	2020-07-29	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH20-24049/2020	OQ695190	H3N2	2020-11-10	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH20-23207/2020	OQ695174	H3N2	2020-10-28	Swine	Usa	North America	Swine	swine	Swine
A/canine/Shanghai/20170713-18/2017	MK212422	H3N2	2017-07-13	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/20170721-36/2017	MK212414	H3N2	2017-07-21	Canine	China	China	Canine	canine	Canine
A/canine/Xi'an/20170601-159/2017	MK212398	H3N2	2017-06-01	Canine	China	China	Canine	canine	Canine
A/ruddy_turnstone/Delaware_Bay/215/2005	MH579041	H3N8	2005-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/ruddy_turnstone/Delaware_Bay/160/2005	MH579038	H3N6	2005-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/sanderling/Delaware_Bay/248/2005	MH579031	H3N8	2005-05-19	Avian	Usa	North America	Sanderling	wader	Neoave
A/ruddy_turnstone/Delaware_Bay/324/2005	MH578856	H3N8	2005-05-21	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/ruddy_turnstone/Delaware_Bay/276/2005	MH578704	H3N8	2005-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/ruddy_turnstone/Delaware_Bay/178/2005	MH578660	H3N6	2005-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/duck/France/161005/2016	MH560268	H3N2	2016-03-13	Avian	France	Europe	Duck	duck	Anseriformes
A/ruddy_turnstone/Delaware_Bay/229/2005	MH579043	H3N8	2005-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/American_oystercatcher/Chile/C17400/2016	MH498865	H3N8	2016-10-27	Avian	Chile	South America	American Oystercatcher	wader	Neoave
A/swine/Michigan/16TOSU3404/2016	MH283686	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/16TOSU2428/2016	MH283677	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/16TOSU2298/2016	MH283658	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/16TOSU2772/2016	MH283639	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/16TOSU3066/2016	MH283638	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/16TOSU3152/2016	MH283630	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/16TOSU2159/2016	MH283616	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/American_oystercatcher/Chile/C17359/2016	MH499068	H3N8	2016-10-27	Avian	Chile	South America	American Oystercatcher	wader	Neoave
A/swine/Ohio/16TOSU3193/2016	MH283600	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/ruddy_turnstone/Delaware_Bay/188/2005	MH579059	H3N6	2005-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/ruddy_turnstone/Delaware_Bay/29/2005	MH579121	H3N8	2005-05-18	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/Equus_caballus/Ulaanbaatar/1202/2013	MH796297	H3N8	2013-07-04	Equine	Mongolia	West Asia	Equine	equine	Equine
A/Equus_caballus/Ulaanbaatar/1201/2013	MH796289	H3N8	2013-07-04	Equine	Mongolia	West Asia	Equine	equine	Equine
A/Equus_caballus/Tuv/3/2007	MH796258	H3N8	2007-12-08	Equine	Mongolia	West Asia	Equine	equine	Equine
A/ruddy_turnstone/Delaware_Bay/451/2005	MH579065	H3N8	2005-05-21	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/semipalmated_sandpiper/Delaware_Bay/581/2005	MH579239	H3N6	2005-05-21	Avian	Usa	North America	Semi-palmated Sandpiper	wader	Neoave
A/ruddy_turnstone/Delaware_Bay/45/2005	MH579206	H3N8	2005-05-18	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/ruddy_turnstone/Delaware_Bay/44/2005	MH579199	H3N8	2005-05-18	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/sanderling/Delaware_Bay/28/2005	MH579129	H3N6	2005-05-18	Avian	Usa	North America	Sanderling	wader	Neoave
A/Equus_caballus/Arkhangai/1/2007	MH796242	H3N8	2007-12-21	Equine	Mongolia	West Asia	Equine	equine	Equine
A/Equus_caballus/Ulaanbaatar/3/2011	MH796314	H3N8	2011-07-05	Equine	Mongolia	West Asia	Equine	equine	Equine
A/swine/Michigan/16TOSU3328/2016	MH283591	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/16TOSU3194/2016	MH283584	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/16TOSU2233/2016	MH283585	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/16TOSU2410/2016	MH283562	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/16TOSU2459/2016	MH283552	H3N2	2016-06-01	Swine	Usa	North America	Swine	swine	Swine
A/Equus_caballus/Ulaanbaatar/4/2011	MH796322	H3N8	2011-07-05	Equine	Mongolia	West Asia	Equine	equine	Equine
A/Equus_caballus/Ulaanbaatar/5/2011	MH796330	H3N8	2011-07-05	Equine	Mongolia	West Asia	Equine	equine	Equine
A/Equus_caballus/Ulaanbaatar/6/2011	MH796338	H3N8	2011-07-05	Equine	Mongolia	West Asia	Equine	equine	Equine
A/swine/Ohio/17TOSU1084/2017	MK109674	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/17TOSU3200/2017	MK109666	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2833/2017	MK109632	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1568/2017	MK109624	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU1404/2017	MK109616	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU6779/2017	MK109608	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH20-26024/2020	OQ695310	H3N2	2020-12-10	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2830/2017	MK109592	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU7478/2017	MK109558	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU3717/2017	MK109550	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1353/2017	MK109542	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2827/2017	MK109526	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1731/2017	MK109518	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU4118/2017	MK109498	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2829/2017	MK109490	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1104/2017	MK109584	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU2596/2017	MK109482	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1123/2017	MK109706	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1064/2017	MK109730	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/canine/Guangdong/3/2018	MK120001	H3N2	2018-05-17	Canine	China	China	Canine	canine	Canine
A/swine/Ohio/17TOSU7274/2017	MK109722	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/canine/Guangdong/2/2018	MK120000	H3N2	2018-05-16	Canine	China	China	Canine	canine	Canine
A/swine/Indiana/17TOSU1367/2017	MK109762	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU4791/2017	MK109754	H3N2	2017-09-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1572/2017	MK109738	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/canine/Guangdong/1/2018	MK119999	H3N2	2018-05-14	Canine	China	China	Canine	canine	Canine
A/swine/Indiana/17TOSU1214/2017	MK109474	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/17TOSU3668/2017	MK109466	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1111/2017	MK109450	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01785592/2018	MK039749	H3N2	2018-08-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/18TOSU3614/2018	MH791964	H3N2	2018-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU4107/2017	MK109035	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/18TOSU3611/2018	MH791949	H3N2	2018-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/18TOSU3605/2018	MH791951	H3N2	2018-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1202/2017	MK109043	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1056/2017	MK109059	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU4798/2017	MK109075	H3N2	2017-09-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Michigan/17TOSU4222/2017	MK109434	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU5444/2017	MK109426	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1725/2017	MK109410	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU7178/2017	MK109386	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/West_Virginia/17TOSU4485/2017	MK109378	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU1094/2017	MK109370	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU6794/2017	MK109322	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/17TOSU7821/2017	MK109314	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1614/2017	MK109306	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1042/2017	MK109298	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU7263/2017	MK109274	H3N2	2017-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2835/2017	MK109258	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1375/2017	MK109226	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU1801/2017	MK109163	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU1420/2017	MK109107	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU2674/2017	MK109099	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/canine/Xi'an/20170601-157/2017	MK212406	H3N2	2017-06-01	Canine	China	China	Canine	canine	Canine
A/swine/Indiana/17TOSU2836/2017	MK535309	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU1106/2017	MK535293	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5917/2017	MK535285	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5908/2017	MK535277	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5893/2017	MK535269	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5874/2017	MK535261	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5872/2017	MK535253	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5867/2017	MK535245	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5489/2017	MK535205	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5464/2017	MK535197	H3N2	2017-07-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5389/2017	MK535180	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/17TOSU5723/2017	MK535213	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2839/2017	MK535325	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU5342/2017	MK535502	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU5207/2017	MK535478	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU4223/2017	MK535462	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU3911/2017	MK535454	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU3899/2017	MK535446	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU3894/2017	MK535438	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2840/2017	MK535333	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU3887/2017	MK535430	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU3748/2017	MK535405	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2869/2017	MK535389	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2866/2017	MK535381	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2865/2017	MK535373	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2854/2017	MK535357	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU2852/2017	MK535349	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU3759/2017	MK535413	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/17TOSU5450/2017	MK535510	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Manitoba/D0521/2017	MK462949	H3N2	2017-12-07	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0485/2017	MK462394	H3N2	2017-03-03	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/SD0251/2017	MK462345	H3N2	2017-09-28	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0498/2017	MK462329	H3N2	2017-04-20	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0477/2017	MK462321	H3N2	2017-01-17	Swine	Canada	North America	Swine	swine	Swine
A/swine/British_Columbia/SD0290/2018	MK462305	H3N2	2018-04-23	Swine	Canada	North America	Swine	swine	Swine
A/swine/British_Columbia/SD0286/2018	MK462442	H3N2	2018-04-10	Swine	Canada	North America	Swine	swine	Swine
A/swine/Saskatchewan/SD0300/2018	MK462458	H3N2	2018-05-08	Swine	Canada	North America	Swine	swine	Swine
A/swine/Saskatchewan/SD0258/2017	MK462498	H3N2	2017-11-27	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0508/2017	MK462901	H3N2	2017-04-27	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0522/2017	MK462837	H3N2	2017-12-07	Swine	Canada	North America	Swine	swine	Swine
A/swine/Ontario/SD0298/2018	MK462797	H3N2	2018-05-01	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0497/2017	MK462682	H3N2	2017-04-20	Swine	Canada	North America	Swine	swine	Swine
A/swine/Saskatchewan/SD0219/2017	MK462666	H3N2	2017-02-14	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0520/2017	MK462634	H3N2	2017-11-29	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0481/2017	MK462562	H3N2	2017-02-16	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0525/2018	MK462708	H3N2	2018-01-18	Swine	Canada	North America	Swine	swine	Swine
A/swine/Iowa/17TOSU3414/2017	MK535598	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/17TOSU3442/2017	MK535614	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/17TOSU3444/2017	MK535622	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU5071/2017	MK536182	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU5046/2017	MK536166	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU5043/2017	MK536150	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU5036/2017	MK536142	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU5035/2017	MK536134	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/17TOSU5030/2017	MK536110	H3N2	2017-06-01	Swine	Usa	North America	Swine	swine	Swine
