strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Manitoba/D0103/2012	CY194363	H3N2	2012-10-17	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0176/2012	CY194395	H3N2	2012-10-25	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0106/2012	CY194403	H3N2	2012-10-25	Swine	Canada	North America	Swine	swine	Swine
A/swine/Ohio/11SW103/2011	CY131203	H3N2	2011-08-05	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/10SW220/2010	CY131195	H3N2	2010-08-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Manitoba/D0180/2012	CY194443	H3N2	2012-12-06	Swine	Canada	North America	Swine	swine	Swine
A/swine/Alabama/D0383/2012	CY194451	H3N2	2012-12-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Manitoba/D0182/2012	CY194467	H3N2	2012-12-19	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0098/2012	CY194323	H3N2	2012-09-26	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0083/2013	CY194523	H3N2	2013-02-14	Swine	Canada	North America	Swine	swine	Swine
A/swine/Italy/358481-1/2014	KU323099	H3N2	2014-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/335254/2014	KU323067	H3N2	2014-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Indiana/14TOSU3013/2014	KT828323	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/14TOSU0342/2014	KT828331	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01260958/2015	KT804005	H3N2	2015-08-11	Swine	Usa	North America	Swine	swine	Swine
A/duck/Thailand/CU-11686T/2011	KT899760	H3N8	2011-04-08	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/swine/Indiana/A01260976/2015	KT965339	H3N2	2015-09-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01476500/2013	KT983781	H3N1	2013-07-23	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01476471/2014	KT983786	H3N1	2014-01-15	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A02077646/2015	KT983796	H3N2	2015-05-19	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01847237/2015	KT983801	H3N2	2015-04-02	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01812045/2015	KU229969	H3N2	2015-11-03	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01260967/2015	KU204738	H3N2	2015-08-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Italy/341031-3/2014	KU323075	H3N2	2014-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Indiana/A01812022/2015	KU204722	H3N2	2015-10-12	Swine	Usa	North America	Swine	swine	Swine
A/swine/Italy/116840-2/2010	KU322492	H3N2	2010-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/319159-3/2010	KU322500	H3N2	2010-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/171855/2011	KU322514	H3N2	2011-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/13602/2013	KU322584	H3N2	2013-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/94921/2013	KU322603	H3N2	2013-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/100176-1/2013	KU322606	H3N2	2013-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/340032/2013	KU322733	H3N2	2013-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/352498/2013	KU322757	H3N2	2013-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/23870/2014	KU322773	H3N2	2014-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/133457-2/2014	KU322892	H3N2	2014-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/134414/2014	KU322908	H3N2	2014-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Indiana/A01260983/2015	KU204714	H3N2	2015-09-10	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/14TOSU0435/2014	KT828296	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Manitoba/D0205/2013	CY194539	H3N2	2013-03-13	Swine	Canada	North America	Swine	swine	Swine
A/swine/Ohio/10SW219/2010	CY131187	H3N2	2010-08-24	Swine	Usa	North America	Swine	swine	Swine
A/canine/New_York/147926-5/2006	CY067468	H3N8	2006-12-18	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/147926-3/2006	CY067460	H3N8	2006-12-18	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/100528-6/2006	CY067452	H3N8	2006-08-16	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/100528-5/2006	CY067444	H3N8	2006-08-16	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/100528-1/2006	CY067436	H3N8	2006-08-16	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/100525-1/2006	CY067428	H3N8	2006-08-16	Canine	Usa	North America	Canine	canine	Canine
A/swine/Manitoba/D0245/2013	CY194699	H3N2	2013-06-19	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0246/2013	CY194707	H3N2	2013-06-19	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0248/2013	CY194715	H3N2	2013-07-03	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0255/2013	CY194723	H3N2	2013-07-18	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0260/2013	CY194739	H3N2	2013-08-15	Swine	Canada	North America	Swine	swine	Swine
A/canine/Kentucky/118778/2006	CY067476	H3N8	2006-10-20	Canine	Usa	North America	Canine	canine	Canine
A/swine/Manitoba/D0263/2013	CY194755	H3N2	2013-08-15	Swine	Canada	North America	Swine	swine	Swine
A/canine/Florida/78592-7/2006	CY067412	H3N8	2006-06-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/Florida/78592-6/2006	CY067404	H3N8	2006-06-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/Florida/78592-2/2006	CY067396	H3N8	2006-06-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/California/70645-4/2006	CY067388	H3N8	2006-06-06	Canine	Usa	North America	Canine	canine	Canine
A/canine/Colorado/30604/2006	CY067380	H3N8	2006-03-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/Colorado/17864/2006	CY067364	H3N8	2006-02-17	Canine	Usa	North America	Canine	canine	Canine
A/canine/Colorado/8880/2006	CY067356	H3N8	2006-01-25	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/4986-2/2006	CY067348	H3N8	2006-01-16	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/5183-6/2006	CY067332	H3N8	2006-01-16	Canine	Usa	North America	Canine	canine	Canine
A/canine/Florida/89911-2/2006	CY067420	H3N8	2006-07-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/16699/2007	CY067484	H3N8	2007-02-15	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/10915/2007	CY067500	H3N8	2007-01-30	Canine	Usa	North America	Canine	canine	Canine
A/swine/Manitoba/D0206/2013	CY194547	H3N2	2013-03-13	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0208/2013	CY194563	H3N2	2013-03-13	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0213/2013	CY194571	H3N2	2013-03-28	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0214/2013	CY194579	H3N2	2013-03-28	Swine	Canada	North America	Swine	swine	Swine
A/swine/Manitoba/D0228/2013	CY194627	H3N2	2013-05-09	Swine	Canada	North America	Swine	swine	Swine
A/swine/Ohio/10SW218/2010	CY131179	H3N2	2010-08-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/10SW216/2010	CY131171	H3N2	2010-08-24	Swine	Usa	North America	Swine	swine	Swine
A/canine/New_York/158402-1/2008	CY067604	H3N8	2008-12-31	Canine	Usa	North America	Canine	canine	Canine
A/swine/Manitoba/D0229/2013	CY194635	H3N2	2013-05-09	Swine	Canada	North America	Swine	swine	Swine
A/canine/Pennsylvania/10909/2007	CY067492	H3N8	2007-01-30	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/145353/2008	CY067596	H3N8	2008-11-18	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/51854/2008	CY067580	H3N8	2008-04-24	Canine	Usa	North America	Canine	canine	Canine
A/swine/Manitoba/D0232/2013	CY194667	H3N2	2013-05-23	Swine	Canada	North America	Swine	swine	Swine
A/equine/New_York/146066/2007	CY067564	H3N8	2007-09-26	Equine	Usa	North America	Equine	equine	Equine
A/swine/Manitoba/D0244/2013	CY194691	H3N2	2013-06-19	Swine	Canada	North America	Swine	swine	Swine
A/equine/Virginia/131054-3/2005	CY067556	H3N8	2005-11-08	Equine	Usa	North America	Equine	equine	Equine
A/canine/Colorado/6723-8/2008	CY067548	H3N8	2008-01-17	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/115719/2007	CY067532	H3N8	2007-09-07	Canine	Usa	North America	Canine	canine	Canine
A/canine/Florida/61156-2/2006	CY067516	H3N8	2006-05-15	Canine	Usa	North America	Canine	canine	Canine
A/equine/Montana/9233/2007	CY067508	H3N8	2007-11-16	Equine	Usa	North America	Equine	equine	Equine
A/canine/Pennsylvania/137154/2008	CY067588	H3N8	2008-10-28	Canine	Usa	North America	Canine	canine	Canine
A/quail/QC/FAV-10/2008	HQ825172	H3N2	2008-05-09	Avian	Canada	North America	Quail	quail	Galliformes
A/swine/QC/414/2009	HQ825180	H3N2	2009-05-22	Swine	Canada	North America	Swine	swine	Swine
A/swine/QC/382/2009	HQ825188	H3N2	2009-05-08	Swine	Canada	North America	Swine	swine	Swine
A/swine/Iowa/A01202088/2011	JQ689146	H3N2	2011-06-16	Swine	Usa	North America	Swine	swine	Swine
A/swine/Saraburi/NIAH109713-36/2009	AB620197	H3N2	2009-07-XX	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Saraburi/NIAH107725-28/2008	AB620189	H3N2	2008-06-XX	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Indiana/A01076191/2010	CY110917	H3N2	2010-02-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01201606/2011	CY107064	H3N2	2011-06-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01076218/2010	CY107056	H3N2	2010-08-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/A01076212/2010	CY107049	H3N2	2010-06-27	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/A01076204/2010	CY107041	H3N2	2010-04-18	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/A01076199/2010	CY107033	H3N2	2010-03-14	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01076196/2010	CY107026	H3N2	2010-02-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/A01076178/2009	CY107014	H3N2	2009-12-06	Swine	Usa	North America	Swine	swine	Swine
A/swine/Texas/A01049915/2011	JQ365147	H3N2	2011-04-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Texas/A01049914/2011	JQ365142	H3N2	2011-04-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049750/2011	JQ365137	H3N2	2011-03-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Texas/A01049556/2011	JQ365132	H3N2	2011-02-14	Swine	Usa	North America	Swine	swine	Swine
A/swine/Texas/A01049555/2011	JQ365127	H3N2	2011-02-14	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01076719/2010	JQ365122	H3N2	2010-11-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01047528/2010	JQ365117	H3N2	2010-12-02	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01047183/2010	JQ365112	H3N2	2010-11-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202640/2011	JQ350520	H3N2	2011-09-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202659/2011	JQ350528	H3N2	2011-10-06	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202709/2011	JQ350536	H3N2	2011-10-19	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A00968321/2010	JQ350544	H3N2	2010-10-18	Swine	Usa	North America	Swine	swine	Swine
A/swine/Nebraska/A01104010/2011	JQ689138	H3N2	2011-12-05	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049036/2010	JQ689130	H3N2	2010-11-16	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049033/2010	JQ689122	H3N2	2010-11-16	Swine	Usa	North America	Swine	swine	Swine
A/swine/Missouri/A01047969/2010	JQ689114	H3N2	2010-12-14	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202658/2011	JX306676	H3N2	2011-11-04	Swine	Usa	North America	Swine	swine	Swine
A/duck/Thailand/CU-7519C/2010	JX307230	H3N8	2010-05-26	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/swine/Ohio/A01203186/2012	JX307358	H3N2	2012-01-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01241469/2012	JX307363	H3N2	2012-02-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01049653/2011	JQ914813	H3N2	2011-03-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01049745/2011	JQ914808	H3N2	2011-03-23	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01116381/2011	JX307368	H3N2	2011-10-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/A01049436/2011	JQ914803	H3N2	2011-01-19	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01201076/2011	JX307373	H3N2	2011-04-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049112/2010	JQ914798	H3N2	2010-11-22	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049113/2010	JQ914793	H3N2	2010-11-22	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A00968322/2010	JQ350550	H3N2	2010-10-18	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049032/2010	JQ914788	H3N2	2010-11-16	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01201631/2011	JX307378	H3N2	2011-06-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01201633/2011	JX307383	H3N2	2011-06-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Pennsylvania/a01076502/2010	JQ738129	H3N2	2010-09-20	Swine	Usa	North America	Swine	swine	Swine
A/swine/Pennsylvania/a01076503/2010	JQ738137	H3N2	2010-09-20	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A00857304a/2012	JQ738169	H3N2	2012-01-05	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A00857304b/2012	JQ738177	H3N2	2012-01-05	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01047188/2010	JQ689082	H3N2	2010-11-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01047396/2011	JQ689090	H3N2	2011-01-13	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01047529/2010	JQ689098	H3N2	2010-12-02	Swine	Usa	North America	Swine	swine	Swine
A/swine/Missouri/A01047968/2010	JQ689106	H3N2	2010-12-14	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049185/2010	JQ914783	H3N2	2010-12-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01049349/2010	JQ350556	H3N2	2010-12-29	Swine	Usa	North America	Swine	swine	Swine
A/swine/Guangxi/NS2783/2010	JQ220535	H3N2	2010-11-07	Swine	China	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2439/2011	JQ220536	H3N2	2011-06-16	Swine	Hong Kong	China	Swine	swine	Swine
A/feline/Guangdong/1/2011	KC422464	H3N2	2011-08-10	Feline	China	China	Feline	feline	Feline
A/swine/Ohio/11SW347/2011	CY131963	H3N2	2011-08-19	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW211/2011	CY131773	H3N2	2011-08-12	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01271617/2012	KF282729	H3N2	2012-10-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW197/2011	CY131679	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW196/2011	CY131671	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Tennessee/A01104055/2012	KC435082	H3N2	2012-10-25	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW191/2011	CY131645	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW186/2011	CY131619	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW185/2011	CY131611	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW183/2011	CY131593	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW180/2011	CY131585	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/equine/Heilongjiang/1/2010	KF309032	H3N8	2010-04-23	Equine	China	China	Equine	equine	Equine
A/swine/Ohio/11SW179/2011	CY131577	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW175/2011	CY131559	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW173/2011	CY131543	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW172/2011	CY131535	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Korea/PL01/2012	KF382727	H3N2	2012-04-23	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Indiana/A01260313/2013	KF382735	H3N2	2013-06-21	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW187/2011	CY131627	H3N2	2011-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01049744/2011	JQ914818	H3N2	2011-03-23	Swine	Usa	North America	Swine	swine	Swine
A/duck/Hunan/S1824/2012	CY146626	H3N8	2012-03-24	Avian	China	China	Duck	duck	Anseriformes
A/swine/Ohio/11SW208/2011	KF203196	H3N2	2011-08-31	Swine	Usa	North America	Swine	swine	Swine
A/swine/Hong_Kong/2503/2011	JQ220537	H3N2	2011-06-16	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/North_Carolina/A01202766/2011	KC435028	H3N2	2011-10-20	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01203942/2012	KC435038	H3N2	2012-10-02	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01203943/2012	KC435043	H3N2	2012-10-03	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Spain/80598LP1/2007	HF674902	H3N2	2007-XX-XX	Swine	Spain	Europe	Swine	swine	Swine
A/swine/South_Dakota/A01300602/2012	KF026437	H3N2	2012-02-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01201629/2011	KC435048	H3N2	2011-06-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01271731/2012	KF026442	H3N2	2012-10-31	Swine	Usa	North America	Swine	swine	Swine
A/swine/South_Dakota/A01279279/2012	KF026651	H3N2	2012-11-13	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01076701/2010	KC435053	H3N2	2010-10-18	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01270872/2012	KF026656	H3N2	2012-10-12	Swine	Usa	North America	Swine	swine	Swine
A/duck/Hunan/S1256/2012	CY146602	H3N8	2012-03-23	Avian	China	China	Duck	duck	Anseriformes
A/swine/North_Carolina/A01270394/2012	KF026671	H3N2	2012-05-31	Swine	Usa	North America	Swine	swine	Swine
A/swine/Michigan/A01259002/2012	KC435066	H3N2	2012-10-22	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW177/2011	KF135562	H3N2	2011-08-31	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW111/2011	KF135546	H3N2	2011-08-31	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/11SW214/2011	KF135522	H3N2	2011-08-31	Swine	Usa	North America	Swine	swine	Swine
A/swine/Nebraska/A01270879/2012	KF026734	H3N2	2012-10-15	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01057188/2010	JX008737	H3N2	2010-05-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01057087/2010	JX008742	H3N2	2010-04-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01201424/2010	JX306671	H3N2	2010-11-09	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049317/2010	JX155373	H3N2	2010-12-22	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01076309/2010	JX155368	H3N2	2010-09-20	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01049160/2010	JX155363	H3N2	2010-11-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01049091/2010	JX155358	H3N2	2010-11-18	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A00857318a/2012	JX099411	H3N2	2012-02-23	Swine	Usa	North America	Swine	swine	Swine
A/swine/Thailand/CU-CG55/2011	KC609997	H3N2	2011-11-14	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Illinois/A01076859/2010	KC616623	H3N2	2010-11-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01125992/2012	KC616628	H3N2	2012-03-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01076630/2010	JX155378	H3N2	2010-10-26	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01203248/2012	KC616638	H3N2	2012-02-09	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01241208/2012	KC616648	H3N2	2012-01-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01260041/2012	KC616653	H3N2	2012-10-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/16/2012	KC616658	H3N2	2012-08-22	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01267939/2012	KC616688	H3N2	2012-10-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01327213/2012	KC616708	H3N2	2012-02-06	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01327215/2012	KC616713	H3N2	2012-02-06	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/12TOSU371/2012	KC616718	H3N2	2012-08-03	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/12TOSU374/2012	KC616726	H3N2	2012-08-03	Swine	Usa	North America	Swine	swine	Swine
A/swine/Korea/CY02-09/2012	KC471407	H3N2	2012-02-07	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Korea/CY02-10/2012	KC471415	H3N2	2012-02-20	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Korea/CY03-12/2012	KC471431	H3N1	2012-03-06	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Indiana/A01203372/2012	KC616643	H3N2	2012-04-03	Swine	Usa	North America	Swine	swine	Swine
A/swine/Korea/CY03-13/2012	KC471439	H3N1	2012-03-06	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Illinois/A01202825/2011	JX128269	H3N2	2011-11-09	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202878/2011	JX128279	H3N2	2011-11-17	Swine	Usa	North America	Swine	swine	Swine
A/swine/Korea/CY02-08/2012	KC471399	H3N1	2012-02-07	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Korea/CY02-07/2012	KC471391	H3N1	2012-02-07	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Illinois/A01201077/2011	KC508531	H3N2	2011-04-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01240557/2011	KC508561	H3N2	2011-12-13	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/17/2012	KC508571	H3N2	2012-08-09	Swine	Usa	North America	Swine	swine	Swine
A/swine/Michigan/A01259003/2012	KC508576	H3N2	2012-11-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01201894/2011	KC508584	H3N2	2011-07-05	Swine	Usa	North America	Swine	swine	Swine
A/northern_pintail/Interior_Alaska/10BM06704R0/2010	CY136033	H3N8	2010-07-30	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/swine/Indiana/A01202867/2011	JX182028	H3N2	2011-11-16	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01202866/2011	JX128274	H3N2	2011-11-16	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01202621/2011	JX173623	H3N2	2011-09-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202614/2011	JX173618	H3N2	2011-09-27	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202573/2011	JX173613	H3N2	2011-09-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202529/2011	JX173608	H3N2	2011-08-22	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202639/2011	JX173603	H3N2	2011-09-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01202657/2011	JX173593	H3N2	2011-10-04	Swine	Usa	North America	Swine	swine	Swine
A/swine/Nebraska/A01241171/2012	JX128299	H3N2	2012-01-16	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01240836/2012	JX128294	H3N2	2012-01-03	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01240835/2012	JX128289	H3N2	2012-01-03	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01241916/2012	JX173628	H3N2	2012-03-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Indiana/A01260254/2013	KF386769	H3N2	2013-03-20	Swine	Usa	North America	Swine	swine	Swine
A/swine/Korea/CY03-14/2012	KC471447	H3N2	2012-03-06	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Korea/CY03-16/2012	KC471463	H3N2	2012-03-27	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/swine/Minnesota/A01125995/2012	JX182063	H3N2	2012-03-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01327763/2012	KC951189	H3N2	2012-04-20	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01241842/2012	JX182068	H3N2	2012-02-27	Swine	Usa	North America	Swine	swine	Swine
A/swine/Nebraska/A01241114/2012	JX182073	H3N2	2012-01-10	Swine	Usa	North America	Swine	swine	Swine
A/canine/Guangdong/3/2011	JX195362	H3N2	2011-03-XX	Canine	China	China	Canine	canine	Canine
A/canine/Guangdong/2/2011	JX195354	H3N2	2011-02-XX	Canine	China	China	Canine	canine	Canine
A/canine/Guangdong/1/2011	JX195346	H3N2	2011-02-XX	Canine	China	China	Canine	canine	Canine
