strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Hong_Kong/3516/2012	ON850193	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3508/2012	ON850185	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3503/2012	ON850177	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3493/2012	ON850169	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3490/2012	ON850161	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3483/2012	ON850153	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3455/2012	ON850145	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3433/2012	ON850137	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3390/2012	ON850129	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3174/2013	ON850081	H3N2	2013-07-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3094/2015	ON850073	H3N2	2015-07-02	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3015/2013	ON850065	H3N2	2013-07-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3635/2016	ON850217	H3N2	2016-09-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2904/2013	ON850057	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2820/2015	ON850041	H3N2	2015-06-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2801/2014	ON850033	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2796/2013	ON850025	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2795/2013	ON850017	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2789/2013	ON850009	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2757/2014	ON850001	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2746/2013	ON849993	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2732/2014	ON849985	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/246/2016	ON849977	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/238/2016	ON849969	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/234/2016	ON849961	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2308/2014	ON849953	H3N2	2014-06-05	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2135/2015	ON849945	H3N2	2015-05-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2023/2014	ON849937	H3N2	2014-03-22	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2821/2015	ON850049	H3N2	2015-06-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/368/2013	ON850225	H3N2	2013-01-17	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4105/2012	ON850241	H3N2	2012-11-01	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4137/2014	ON850249	H3N2	2014-10-09	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS12/2016	ON850539	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/938/2016	ON850531	H3N2	2016-02-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/82/2016	ON850523	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/760/2014	ON850515	H3N2	2014-02-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/753/2016	ON850507	H3N2	2016-02-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/728/2014	ON850499	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/689/2014	ON850481	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5571/2014	ON850473	H3N2	2014-12-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5333/2015	ON850465	H3N2	2015-12-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5304/2014	ON850457	H3N2	2014-12-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5198/2014	ON850449	H3N2	2014-12-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/508/2013	ON850441	H3N2	2013-01-17	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5061/2015	ON850433	H3N2	2015-11-19	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5058/2015	ON850425	H3N2	2015-11-19	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5054/2015	ON850417	H3N2	2015-11-19	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5047/2013	ON850409	H3N2	2013-12-05	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5022/2015	ON850401	H3N2	2015-11-19	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4333/2016	ON850257	H3N2	2016-10-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4348/2016	ON850265	H3N2	2016-10-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4631/2016	ON850273	H3N2	2016-11-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4637/2016	ON850281	H3N2	2016-11-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4649/2016	ON850289	H3N2	2016-11-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4691/2016	ON850297	H3N2	2016-11-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2021/2014	ON849929	H3N2	2014-03-22	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/471/2014	ON850305	H3N2	2014-01-09	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4887/2012	ON850345	H3N2	2012-12-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4893/2012	ON850353	H3N2	2012-12-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4944/2015	ON850369	H3N2	2015-11-19	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4981/2015	ON850377	H3N2	2015-11-19	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4995/2015	ON850385	H3N2	2015-11-19	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4996/2015	ON850393	H3N2	2015-11-19	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4827/2016	ON850313	H3N2	2016-11-17	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1899/2015	ON849921	H3N2	2015-04-23	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1870/2015	ON849913	H3N2	2015-04-23	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1867/2015	ON849905	H3N2	2015-04-23	Swine	Hong Kong	China	Swine	swine	Swine
A/green-winged_teal/Alaska/UGAI16-4602/2016	MW513533	H3N8	2016-09-15	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/swine/Italy/70445/2017	MW220799	H3N2	2017-02-09	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/290807/2017	MW220743	H3N2	2017-07-19	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/24568/2017	MW220719	H3N2	2017-09-25	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/72502/2017	MW220469	H3N2	2017-02-07	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/72492/2017	MW220470	H3N2	2017-02-09	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/200837/2017	MW220487	H3N2	2017-11-06	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/319217/2017	MW220507	H3N2	2017-06-28	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/319204/2017	MW220508	H3N2	2017-06-28	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/1932/2017	MW220655	H3N2	2017-11-21	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/234480/2017	MW220703	H3N2	2017-10-16	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/326226/2017	MW220481	H3N2	2017-06-08	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Hong_Kong/NS13/2016	ON850547	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/171/2016	ON849897	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1514/2013	ON849889	H3N2	2013-04-11	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1424/2013	ON849881	H3N2	2013-04-11	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1331/2013	ON849853	H3N2	2013-03-21	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1327/2013	ON849845	H3N2	2013-03-21	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1265/2014	ON849837	H3N2	2014-03-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1158/2014	ON849829	H3N2	2014-03-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/115/2016	ON849821	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/114/2016	ON849813	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/107/2016	ON849805	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1029/2016	ON849797	H3N2	2016-02-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1002/2016	ON849789	H3N2	2016-02-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/468/2013	ON849757	H3N2	2013-01-17	Swine	Hong Kong	China	Swine	swine	Swine
A/cat/Iowa/22-012904-001/2022	ON530899	H3N2	2022-04-27	Feline	Usa	North America	Feline	feline	Feline
A/goose/Anhui/AH0785/2021	OM527231	H3	2021-07-29	Avian	China	China	Goose	goose	Anseriformes
A/Duck/Shandong/SD0220/2021	OM527223	H3	2021-03-12	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Jiangsu/JS1264/2020	OM527215	H3	2020-12-06	Avian	China	China	Duck	duck	Anseriformes
A/Spot-billed_duck/South_Korea/KNU2020-105/2020	OK235633	H3N2	2020-10-12	Avian	South Korea	Japan Korea	Spot-billed Duck	duck	Anseriformes
A/Wild_duck/South_Korea/KNU2020-134/2020	OK253023	H3N2	2020-10-13	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/canine/China/A4/2021	OK639107	H3N2	2021-05-02	Canine	China	China	Canine	canine	Canine
A/mallard/New_York/AH0179440/2021	OL539655	H3N1	2021-09-07	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Duck/Jiangsu/JS0451/2021	OM527191	H3	2021-04-19	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Jiangsu/JS1018/2019	OM527199	H3	2019-09-18	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Jiangsu/JS1094/2019	OM527207	H3	2019-10-16	Avian	China	China	Duck	duck	Anseriformes
A/Pacific_black_duck/Victoria/9718/2016	OL370553	H3N2	2016-12-22	Avian	Australia	Oceania	Pacific Black Duck	duck	Anseriformes
A/swine/Hong_Kong/NS14/2016	ON850555	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS1787/2015	ON850563	H3N2	2015-04-23	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS1890/2016	ON850571	H3N2	2016-05-05	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Ohio/OH20-24049/2020	OQ695195	H3N2	2020-11-10	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH20-23207/2020	OQ695179	H3N2	2020-10-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH20-16034/2020	OQ695123	H3N2	2020-07-29	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-28128/2019	OQ588237	H3N2	2019-12-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-28146/2019	OQ588245	H3N2	2019-12-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-579-5/2019	OQ588317	H3N2	2019-01-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-579-6/2019	OQ588325	H3N2	2019-01-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-579-8/2019	OQ588333	H3N2	2019-01-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-658/2019	OQ588405	H3N2	2019-01-11	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-7727-1/2019	OQ588493	H3N2	2019-04-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-7727-2/2019	OQ588501	H3N2	2019-04-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-15895/2019	OQ588213	H3N2	2019-07-15	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH20-26024/2020	OQ695315	H3N2	2020-12-10	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-11795/2019	OQ588173	H3N2	2019-05-21	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/OH19-10103/2019	OQ588093	H3N2	2019-05-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Hong_Kong/NS5070/2014	ON850907	H3N2	2014-12-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS5063/2014	ON850899	H3N2	2014-12-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS48/2016	ON850883	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS4046/2014	ON850867	H3N2	2014-10-09	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS35/2016	ON850819	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS3358/2012	ON850811	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS3357/2012	ON850803	H3N2	2012-09-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS3335/2014	ON850795	H3N2	2014-08-21	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS32/2016	ON850755	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2952/2013	ON850747	H3N2	2013-07-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2759/2016	ON850739	H3N2	2016-07-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2679/2013	ON850731	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2675/2013	ON850723	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2636/2014	ON850715	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2633/2014	ON850707	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2623/2014	ON850699	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2618/2014	ON850691	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2001/2014	ON850579	H3N2	2014-03-22	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS23/2016	ON850587	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2598/2014	ON850595	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS26/2016	ON850603	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2600/2014	ON850611	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2602/2014	ON850619	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS5150/2015	ON850915	H3N2	2015-12-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2604/2014	ON850627	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2607/2014	ON850643	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2609/2014	ON850651	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2610/2014	ON850659	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2611/2014	ON850667	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2614/2014	ON850675	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2616/2014	ON850683	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2606/2014	ON850635	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Ohio/OH19-11064/2019	OQ588157	H3N2	2019-05-10	Swine	Usa	North America	Swine	swine	Swine
A/swine/Hong_Kong/NS537/2014	ON850923	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS551/2014	ON850939	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/SWINE/Nebraska/4C-0813-G20/2013	OQ350859	H3N2	2013-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Nebraska/4G-0314-P10/2014	OQ350042	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Nebraska/4B-1113-P20/2013	OQ350026	H3N2	2013-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Ohio/13TOSU2194/2013	OQ350018	H3N2	2013-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Nebraska/4B-1113-P15/2013	OQ350010	H3N2	2013-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Nebraska/4D-0114-P29/2014	OQ350002	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Ohio/16TOSU4783/2016	OQ349994	H3N2	2016-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Illinois/1A-0314-G5/2014	OQ349979	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Indiana/14TOSU0364/2014	OQ349940	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Ohio/12TOSU527/2012	OQ349925	H3N2	2012-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Illinois/1B-0614-P23/2014	OQ349884	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Illinois/TM1708DTW24/2017	OQ349892	H3N2	2017-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Ohio/12TOSU447/2012	OQ349860	H3N2	2012-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Nebraska/4B-1113-P1/2013	OQ349836	H3N2	2013-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Illinois/TM1705DTW24/2017	OQ349828	H3N2	2017-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Illinois/TM1709DTW11/2017	OQ349813	H3N2	2017-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Hong_Kong/NS569/2014	ON850947	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS574/2014	ON850955	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS575/2014	ON850963	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS576/2014	ON850971	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS577/2014	ON850979	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS628/2014	ON850987	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS548/2014	ON850931	H3N2	2014-02-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS7/2016	ON850995	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Illinois/F75061/2022	OP434583	H3N2	2022-08-08	Swine	Usa	North America	Swine	swine	Swine
A/swine/West_Virginia/A01104152/2022	OP912665	H3N2	2022-07-29	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Nebraska/4F-1113-P5/2013	OQ349797	H3N2	2013-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/SWINE/Nebraska/4B-0114-P25/2014	OQ349805	H3N2	2014-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/B68026/2022	OP434540	H3N2	2022-07-15	Swine	Usa	North America	Swine	swine	Swine
A/swine/Quebec/DM_24/2017	MK328687	H3N2	2017-05-17	Swine	Canada	North America	Swine	swine	Swine
A/swine/Michigan/16TOSU5086/2016	MN708369	H3N2	2016-08-01	Swine	Usa	North America	Swine	swine	Swine
A/korean_native_chicken/South_Korea/N12-034/2012	MN530711	H3N2	2012-12-11	Avian	South Korea	Japan Korea	Korean Native Chicken	chicken	Galliformes
A/white_peckin_duck/South_Korea/P09-373/2009	MN530689	H3N2	2009-10-31	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/white_peckin_duck/South_Korea/N12-015/2012	MN530708	H3N2	2012-05-23	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/white_peckin_duck/South_Korea/P09-368/2009	MN530686	H3N2	2009-10-28	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/white_peckin_duck/South_Korea/N08-0183/2008	MN530659	H3N2	2008-02-01	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/white_peckin_duck/South_Korea/N07-0448/2007	MN530643	H3N2	2007-03-17	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/white_peckin_duck/South_Korea/N07-0078/2007	MN530624	H3N2	2007-01-17	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/Anseriformes/Anhui/L1/2014	MN148458	H3N3	2014-12-09	Avian	China	China	Waterfowl	waterfowl	Anseriformes
A/swine/Italy/16713/2016	MK075081	H3N2	2016-01-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/39230/2017	MK075043	H3N2	2017-02-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/North_Carolina/A01840322/2015	KP701509	H3N2	2015-01-09	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01671168/2016	KY454609	H3N2	2016-12-09	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01671222/2016	KY454605	H3N2	2016-12-02	Swine	Usa	North America	Swine	swine	Swine
A/swine/Michigan/A01671226/2016	KY454582	H3N2	2016-12-06	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01668922/2016	KY413051	H3N1	2016-11-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/A01671000/2016	KY413041	H3N2	2016-12-02	Swine	Usa	North America	Swine	swine	Swine
A/swine/Michigan/A01668934/2016	KY413037	H3N2	2016-12-02	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01668924/2016	KY413033	H3N2	2016-11-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/A01668931/2016	KY413031	H3N2	2016-11-25	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01668937/2016	KY412995	H3N2	2016-11-30	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01668936/2016	KY412991	H3N2	2016-11-23	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01785241/2016	KY402013	H3N2	2016-10-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Missouri/A01668744/2016	KY382401	H3N2	2016-11-29	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01668655/2016	KY382399	H3N2	2016-11-22	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/A01668664/2016	KY382397	H3N2	2016-11-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01668669/2016	KY382389	H3N1	2016-11-29	Swine	Usa	North America	Swine	swine	Swine
A/swine/Nebraska/A01785243/2016	KY357915	H3N2	2016-11-28	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/A01785236/2016	KY286415	H3N2	2016-10-27	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01785237/2016	KY286413	H3N1	2016-10-24	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/A01783004/2016	KY284569	H3N2	2016-11-01	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01783002/2016	KY284559	H3N2	2016-10-31	Swine	Usa	North America	Swine	swine	Swine
A/swine/Ohio/A01783007/2016	KY284557	H3N2	2016-11-03	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01671128/2016	KY454613	H3N2	2016-12-07	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/A01671473/2016	KY465572	H3N2	2016-12-09	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/A01671018/2016	KY465582	H3N2	2016-12-05	Swine	Usa	North America	Swine	swine	Swine
A/swine/Missouri/A01671485/2016	KY465586	H3N2	2016-12-15	Swine	Usa	North America	Swine	swine	Swine
A/swine/Hong_Kong/NS2735/2012	KM029929	H3N2	2012-08-02	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Minnesota/A01442411/2012	KC445237	H3N2	2012-04-17	Swine	Usa	North America	Swine	swine	Swine
A/swine/Hong_Kong/NS2738/2012	KM029937	H3N2	2012-08-02	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/NS2745/2012	KM029945	H3N2	2012-08-02	Swine	Hong Kong	China	Swine	swine	Swine
